Date,Short_Sector,Group,Value
2019-11-01,Wood and Paper Products Growth,Manufacturing Growth,-3.7
2019-11-01,Chemicals Growth,Chemicals Growth,0.1
2019-11-01,Engineering and Allied Industries Growth,Aggregate Growth,1.3
2019-11-01,MIG Consumer Goods Growth,Consumer Goods Growth,-0.3
2019-11-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-2
2019-11-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,0.9
2019-12-01,Mining,Mining,105.1
2019-12-01,Manufacturing Total,Manufacturing,103.2
2019-12-01,Electric and Gas Utilities,Utilities,111.1
2019-12-01,Pharmaceuticals,Manufacturing,87.3
2019-12-01,Mining Growth,Mining Growth,8.6
2019-12-01,Wood and Paper Products Growth,Manufacturing Growth,4.4
2019-12-01,Chemicals Growth,Chemicals Growth,9.4
2019-12-01,Engineering and Allied Industries Growth,Aggregate Growth,11.2
2019-12-01,MIG Consumer Goods Growth,Consumer Goods Growth,5.4
2019-12-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,3.4
2019-12-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,0.8
2020-01-01,Mining,Mining,106.9
2020-01-01,Manufacturing Total,Manufacturing,105.9
2020-01-01,Electric and Gas Utilities,Utilities,107.3
2020-01-01,Pharmaceuticals,Manufacturing,106.9
2020-01-01,Mining Growth,Mining Growth,12
2020-01-01,Wood and Paper Products Growth,Manufacturing Growth,0.4
2020-01-01,Chemicals Growth,Chemicals Growth,8.4
2020-01-01,Engineering and Allied Industries Growth,Aggregate Growth,13.3
2020-01-01,MIG Consumer Goods Growth,Consumer Goods Growth,2.2
2020-01-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,0.3
2020-01-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,1.9
2020-02-01,Mining,Mining,108.4
2020-02-01,Manufacturing Total,Manufacturing,107.7
2020-02-01,Electric and Gas Utilities,Utilities,110.1
2020-02-01,Pharmaceuticals,Manufacturing,106.9
2020-02-01,Mining Growth,Mining Growth,10.4
2020-02-01,Wood and Paper Products Growth,Manufacturing Growth,0.4
2020-02-01,Chemicals Growth,Chemicals Growth,2.9
2020-02-01,Engineering and Allied Industries Growth,Aggregate Growth,13.9
2020-02-01,MIG Consumer Goods Growth,Consumer Goods Growth,6
2020-02-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,4.2
2020-02-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,2.7
2020-03-01,Mining,Mining,96.2
2020-03-01,Manufacturing Total,Manufacturing,97.4
2020-03-01,Electric and Gas Utilities,Utilities,111.9
2020-03-01,Pharmaceuticals,Manufacturing,135.4
2020-03-01,Mining Growth,Mining Growth,-1.1
2020-03-01,Wood and Paper Products Growth,Manufacturing Growth,-7.6
2020-03-01,Chemicals Growth,Chemicals Growth,6.8
2020-03-01,Engineering and Allied Industries Growth,Aggregate Growth,-4.6
2020-03-01,MIG Consumer Goods Growth,Consumer Goods Growth,3.5
2020-03-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,4
2020-03-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,4
2020-04-01,Mining,Mining,102.1
2020-04-01,Manufacturing Total,Manufacturing,77.6
2020-04-01,Electric and Gas Utilities,Utilities,105.1
2020-04-01,Pharmaceuticals,Manufacturing,125.7
2020-04-01,Mining Growth,Mining Growth,3.2
2020-04-01,Wood and Paper Products Growth,Manufacturing Growth,-33.1
2020-04-01,Chemicals Growth,Chemicals Growth,0.8
2020-04-01,Engineering and Allied Industries Growth,Aggregate Growth,-32
2020-04-01,MIG Consumer Goods Growth,Consumer Goods Growth,-8
2020-04-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-2.5
2020-04-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,1.7
2020-05-01,Mining,Mining,103.7
2020-05-01,Manufacturing Total,Manufacturing,86.4
2020-05-01,Electric and Gas Utilities,Utilities,105
2020-05-01,Pharmaceuticals,Manufacturing,123.3
2020-05-01,Mining Growth,Mining Growth,2.2
2020-05-01,Wood and Paper Products Growth,Manufacturing Growth,-30.9
2020-05-01,Chemicals Growth,Chemicals Growth,-7.1
2020-05-01,Engineering and Allied Industries Growth,Aggregate Growth,-26.8
2020-05-01,MIG Consumer Goods Growth,Consumer Goods Growth,-6.4
2020-05-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-3.1
2020-05-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.4
2020-06-01,Mining,Mining,108.1
2020-06-01,Manufacturing Total,Manufacturing,97.9
2020-06-01,Electric and Gas Utilities,Utilities,109.1
2020-06-01,Pharmaceuticals,Manufacturing,139.2
2020-06-01,Mining Growth,Mining Growth,13.9
2020-06-01,Wood and Paper Products Growth,Manufacturing Growth,-10.3
2020-06-01,Chemicals Growth,Chemicals Growth,3.9
2020-06-01,Engineering and Allied Industries Growth,Aggregate Growth,0.2
2020-06-01,MIG Consumer Goods Growth,Consumer Goods Growth,9
2020-06-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,11.9
2020-06-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-3.4
2020-07-01,Mining,Mining,105.6
2020-07-01,Manufacturing Total,Manufacturing,104.6
2020-07-01,Electric and Gas Utilities,Utilities,109.7
2020-07-01,Pharmaceuticals,Manufacturing,130.7
2020-07-01,Mining Growth,Mining Growth,8.2
2020-07-01,Wood and Paper Products Growth,Manufacturing Growth,-5.5
2020-07-01,Chemicals Growth,Chemicals Growth,2.3
2020-07-01,Engineering and Allied Industries Growth,Aggregate Growth,4.3
2020-07-01,MIG Consumer Goods Growth,Consumer Goods Growth,6.4
2020-07-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,7.2
2020-07-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,1.4
2020-08-01,Mining,Mining,100.2
2020-08-01,Manufacturing Total,Manufacturing,108.6
2020-08-01,Electric and Gas Utilities,Utilities,105.7
2020-08-01,Pharmaceuticals,Manufacturing,117.2
2020-08-01,Mining Growth,Mining Growth,-0.5
2020-08-01,Wood and Paper Products Growth,Manufacturing Growth,-12.8
2020-08-01,Chemicals Growth,Chemicals Growth,-1.3
2020-08-01,Engineering and Allied Industries Growth,Aggregate Growth,11.9
2020-08-01,MIG Consumer Goods Growth,Consumer Goods Growth,6.9
2020-08-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,7.8
2020-08-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,6.3
2020-09-01,Mining,Mining,94.1
2020-09-01,Manufacturing Total,Manufacturing,110.3
2020-09-01,Electric and Gas Utilities,Utilities,102.9
2020-09-01,Pharmaceuticals,Manufacturing,122.6
2020-09-01,Mining Growth,Mining Growth,-9.5
2020-09-01,Wood and Paper Products Growth,Manufacturing Growth,-6.3
2020-09-01,Chemicals Growth,Chemicals Growth,2.8
2020-09-01,Engineering and Allied Industries Growth,Aggregate Growth,18.7
2020-09-01,MIG Consumer Goods Growth,Consumer Goods Growth,10.1
2020-09-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,10.2
2020-09-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,7.7
2020-10-01,Mining,Mining,93.6
2020-10-01,Manufacturing Total,Manufacturing,110.3
2020-10-01,Electric and Gas Utilities,Utilities,100.3
2020-10-01,Pharmaceuticals,Manufacturing,119.1
2020-10-01,Mining Growth,Mining Growth,-6.9
2020-10-01,Wood and Paper Products Growth,Manufacturing Growth,-12.6
2020-10-01,Chemicals Growth,Chemicals Growth,-1
2020-10-01,Engineering and Allied Industries Growth,Aggregate Growth,11.6
2020-10-01,MIG Consumer Goods Growth,Consumer Goods Growth,3.1
2020-10-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,3.2
2020-10-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,3.2
2020-11-01,Mining,Mining,89
2020-11-01,Manufacturing Total,Manufacturing,111.5
2020-11-01,Electric and Gas Utilities,Utilities,97.9
2020-11-01,Pharmaceuticals,Manufacturing,111.6
2020-11-01,Mining Growth,Mining Growth,-15.8
2020-11-01,Wood and Paper Products Growth,Manufacturing Growth,-6.8
2020-11-01,Chemicals Growth,Chemicals Growth,6.1
2020-11-01,Engineering and Allied Industries Growth,Aggregate Growth,19.5
2020-11-01,MIG Consumer Goods Growth,Consumer Goods Growth,6.5
2020-11-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,5.3
2020-11-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.1
2020-12-01,Mining,Mining,93.5
2020-12-01,Manufacturing Total,Manufacturing,108.7
2020-12-01,Electric and Gas Utilities,Utilities,95.5
2020-12-01,Pharmaceuticals,Manufacturing,104.2
2020-12-01,Mining Growth,Mining Growth,-11.2
2020-12-01,Wood and Paper Products Growth,Manufacturing Growth,-2.5
2020-12-01,Chemicals Growth,Chemicals Growth,-2.3
2020-12-01,Engineering and Allied Industries Growth,Aggregate Growth,12.8
2020-12-01,MIG Consumer Goods Growth,Consumer Goods Growth,5.7
2020-12-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,7.9
2020-12-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-2.5
2021-01-01,Mining,Mining,88.8
2021-01-01,Manufacturing Total,Manufacturing,105.4
2021-01-01,Electric and Gas Utilities,Utilities,90.5
2021-01-01,Pharmaceuticals,Manufacturing,117.3
2021-01-01,Mining Growth,Mining Growth,-17.1
2021-01-01,Wood and Paper Products Growth,Manufacturing Growth,-15.3
2021-01-01,Chemicals Growth,Chemicals Growth,-14.2
2021-01-01,Engineering and Allied Industries Growth,Aggregate Growth,-4.7
2021-01-01,MIG Consumer Goods Growth,Consumer Goods Growth,-1.5
2021-01-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-0.3
2021-01-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.3
2021-02-01,Mining,Mining,81.6
2021-02-01,Manufacturing Total,Manufacturing,105.5
2021-02-01,Electric and Gas Utilities,Utilities,85.7
2021-02-01,Pharmaceuticals,Manufacturing,112.6
2021-02-01,Mining Growth,Mining Growth,-24.8
2021-02-01,Wood and Paper Products Growth,Manufacturing Growth,-10
2021-02-01,Chemicals Growth,Chemicals Growth,-10.8
2021-02-01,Engineering and Allied Industries Growth,Aggregate Growth,-0.8
2021-02-01,MIG Consumer Goods Growth,Consumer Goods Growth,1.7
2021-02-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,2.4
2021-02-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,0.5
2021-03-01,Mining,Mining,82.6
2021-03-01,Manufacturing Total,Manufacturing,105.5
2021-03-01,Electric and Gas Utilities,Utilities,80.4
2021-03-01,Pharmaceuticals,Manufacturing,137.8
2021-03-01,Mining Growth,Mining Growth,-13.7
2021-03-01,Wood and Paper Products Growth,Manufacturing Growth,1.2
2021-03-01,Chemicals Growth,Chemicals Growth,-12.4
2021-03-01,Engineering and Allied Industries Growth,Aggregate Growth,21.2
2021-03-01,MIG Consumer Goods Growth,Consumer Goods Growth,7.9
2021-03-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,7.8
2021-03-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,2.5
2021-04-01,Mining,Mining,70.3
2021-04-01,Manufacturing Total,Manufacturing,105.1
2021-04-01,Electric and Gas Utilities,Utilities,79
2021-04-01,Pharmaceuticals,Manufacturing,102.1
2021-04-01,Mining Growth,Mining Growth,-31.4
2021-04-01,Wood and Paper Products Growth,Manufacturing Growth,42.6
2021-04-01,Chemicals Growth,Chemicals Growth,-3.8
2021-04-01,Engineering and Allied Industries Growth,Aggregate Growth,65.9
2021-04-01,MIG Consumer Goods Growth,Consumer Goods Growth,20
2021-04-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,13.4
2021-04-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,3.3
2021-05-01,Mining,Mining,71.5
2021-05-01,Manufacturing Total,Manufacturing,105
2021-05-01,Electric and Gas Utilities,Utilities,78.3
2021-05-01,Pharmaceuticals,Manufacturing,125.5
2021-05-01,Mining Growth,Mining Growth,-31.3
2021-05-01,Wood and Paper Products Growth,Manufacturing Growth,30.3
2021-05-01,Chemicals Growth,Chemicals Growth,-8.6
2021-05-01,Engineering and Allied Industries Growth,Aggregate Growth,31.6
2021-05-01,MIG Consumer Goods Growth,Consumer Goods Growth,17.1
2021-05-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,16.9
2021-05-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,5.3
2021-06-01,Mining,Mining,63.7
2021-06-01,Manufacturing Total,Manufacturing,104.4
2021-06-01,Electric and Gas Utilities,Utilities,71.9
2021-06-01,Pharmaceuticals,Manufacturing,122.1
2021-06-01,Mining Growth,Mining Growth,-41.9
2021-06-01,Wood and Paper Products Growth,Manufacturing Growth,8.1
2021-06-01,Chemicals Growth,Chemicals Growth,-8.6
2021-06-01,Engineering and Allied Industries Growth,Aggregate Growth,4.9
2021-06-01,MIG Consumer Goods Growth,Consumer Goods Growth,9.6
2021-06-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,7.3
2021-06-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,4.3
2021-07-01,Mining,Mining,71.8
2021-07-01,Manufacturing Total,Manufacturing,103.2
2021-07-01,Electric and Gas Utilities,Utilities,65
2021-07-01,Pharmaceuticals,Manufacturing,121
2021-07-01,Mining Growth,Mining Growth,-31.5
2021-07-01,Wood and Paper Products Growth,Manufacturing Growth,-0.4
2021-07-01,Chemicals Growth,Chemicals Growth,-14.7
2021-07-01,Engineering and Allied Industries Growth,Aggregate Growth,-7.5
2021-07-01,MIG Consumer Goods Growth,Consumer Goods Growth,3.2
2021-07-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,3.2
2021-07-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,4.4
2021-08-01,Mining,Mining,85
2021-08-01,Manufacturing Total,Manufacturing,102.5
2021-08-01,Electric and Gas Utilities,Utilities,62.2
2021-08-01,Pharmaceuticals,Manufacturing,113.3
2021-08-01,Mining Growth,Mining Growth,-14.4
2021-08-01,Wood and Paper Products Growth,Manufacturing Growth,2.3
2021-08-01,Chemicals Growth,Chemicals Growth,-11.4
2021-08-01,Engineering and Allied Industries Growth,Aggregate Growth,-10
2021-08-01,MIG Consumer Goods Growth,Consumer Goods Growth,5.9
2021-08-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,6.9
2021-08-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,0.8
2021-09-01,Mining,Mining,80.2
2021-09-01,Manufacturing Total,Manufacturing,102.1
2021-09-01,Electric and Gas Utilities,Utilities,60
2021-09-01,Pharmaceuticals,Manufacturing,120.6
2021-09-01,Mining Growth,Mining Growth,-14.1
2021-09-01,Wood and Paper Products Growth,Manufacturing Growth,0.7
2021-09-01,Chemicals Growth,Chemicals Growth,-15.5
2021-09-01,Engineering and Allied Industries Growth,Aggregate Growth,-15.4
2021-09-01,MIG Consumer Goods Growth,Consumer Goods Growth,4
2021-09-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,5.7
2021-09-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,0.6
2021-10-01,Mining,Mining,77.3
2021-10-01,Manufacturing Total,Manufacturing,101.2
2021-10-01,Electric and Gas Utilities,Utilities,58.5
2021-10-01,Pharmaceuticals,Manufacturing,129.9
2021-10-01,Mining Growth,Mining Growth,-17.8
2021-10-01,Wood and Paper Products Growth,Manufacturing Growth,1.3
2021-10-01,Chemicals Growth,Chemicals Growth,-15.1
2021-10-01,Engineering and Allied Industries Growth,Aggregate Growth,-22.9
2021-10-01,MIG Consumer Goods Growth,Consumer Goods Growth,2.5
2021-10-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,7.1
2021-10-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,0
2021-11-01,Mining,Mining,73.9
2021-11-01,Manufacturing Total,Manufacturing,103.2
2021-11-01,Electric and Gas Utilities,Utilities,61.3
2021-11-01,Pharmaceuticals,Manufacturing,127.4
2021-11-01,Mining Growth,Mining Growth,-16.7
2021-11-01,Wood and Paper Products Growth,Manufacturing Growth,2.8
2021-11-01,Chemicals Growth,Chemicals Growth,-10.1
2021-11-01,Engineering and Allied Industries Growth,Aggregate Growth,-16.2
2021-11-01,MIG Consumer Goods Growth,Consumer Goods Growth,8.7
2021-11-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,12.5
2021-11-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,1.3
2021-12-01,Mining,Mining,73.3
2021-12-01,Manufacturing Total,Manufacturing,103.2
2021-12-01,Electric and Gas Utilities,Utilities,63.3
2021-12-01,Pharmaceuticals,Manufacturing,133
2021-12-01,Mining Growth,Mining Growth,-22.3
2021-12-01,Wood and Paper Products Growth,Manufacturing Growth,0.4
2021-12-01,Chemicals Growth,Chemicals Growth,-3.2
2021-12-01,Engineering and Allied Industries Growth,Aggregate Growth,-12.7
2021-12-01,MIG Consumer Goods Growth,Consumer Goods Growth,11.9
2021-12-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,13.6
2021-12-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,3.1
2022-01-01,Mining,Mining,76.7
2022-01-01,Manufacturing Total,Manufacturing,102.2
2022-01-01,Electric and Gas Utilities,Utilities,64.4
2022-01-01,Pharmaceuticals,Manufacturing,103.5
2022-01-01,Mining Growth,Mining Growth,-14.9
2022-01-01,Wood and Paper Products Growth,Manufacturing Growth,1.7
2022-01-01,Chemicals Growth,Chemicals Growth,1.4
2022-01-01,Engineering and Allied Industries Growth,Aggregate Growth,-9.7
2022-01-01,MIG Consumer Goods Growth,Consumer Goods Growth,2.8
2022-01-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,3.2
2022-01-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,1.3
2022-02-01,Mining,Mining,77
2022-02-01,Manufacturing Total,Manufacturing,101.8
2022-02-01,Electric and Gas Utilities,Utilities,64.5
2022-02-01,Pharmaceuticals,Manufacturing,111.6
2022-02-01,Mining Growth,Mining Growth,-5
2022-02-01,Wood and Paper Products Growth,Manufacturing Growth,1.5
2022-02-01,Chemicals Growth,Chemicals Growth,-0.7
2022-02-01,Engineering and Allied Industries Growth,Aggregate Growth,-11.8
2022-02-01,MIG Consumer Goods Growth,Consumer Goods Growth,4.1
2022-02-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,5.6
2022-02-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,0.2
2022-03-01,Mining,Mining,77.5
2022-03-01,Manufacturing Total,Manufacturing,101.4
2022-03-01,Electric and Gas Utilities,Utilities,63.4
2022-03-01,Pharmaceuticals,Manufacturing,125.6
2022-03-01,Mining Growth,Mining Growth,-6.3
2022-03-01,Wood and Paper Products Growth,Manufacturing Growth,2.5
2022-03-01,Chemicals Growth,Chemicals Growth,2.7
2022-03-01,Engineering and Allied Industries Growth,Aggregate Growth,-9.9
2022-03-01,MIG Consumer Goods Growth,Consumer Goods Growth,2.7
2022-03-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,2
2022-03-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-4.2
2022-04-01,Mining,Mining,78.9
2022-04-01,Manufacturing Total,Manufacturing,100.7
2022-04-01,Electric and Gas Utilities,Utilities,64.2
2022-04-01,Pharmaceuticals,Manufacturing,102.7
2022-04-01,Mining Growth,Mining Growth,10.5
2022-04-01,Wood and Paper Products Growth,Manufacturing Growth,-8.1
2022-04-01,Chemicals Growth,Chemicals Growth,-7.1
2022-04-01,Engineering and Allied Industries Growth,Aggregate Growth,-15.1
2022-04-01,MIG Consumer Goods Growth,Consumer Goods Growth,-1.6
2022-04-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-0.1
2022-04-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-2.5
2022-05-01,Mining,Mining,79.2
2022-05-01,Manufacturing Total,Manufacturing,101.3
2022-05-01,Electric and Gas Utilities,Utilities,63.2
2022-05-01,Pharmaceuticals,Manufacturing,114.3
2022-05-01,Mining Growth,Mining Growth,11.1
2022-05-01,Wood and Paper Products Growth,Manufacturing Growth,-1.2
2022-05-01,Chemicals Growth,Chemicals Growth,2.9
2022-05-01,Engineering and Allied Industries Growth,Aggregate Growth,-2.3
2022-05-01,MIG Consumer Goods Growth,Consumer Goods Growth,1.4
2022-05-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,0.9
2022-05-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.8
2022-06-01,Mining,Mining,77.3
2022-06-01,Manufacturing Total,Manufacturing,100.1
2022-06-01,Electric and Gas Utilities,Utilities,63.7
2022-06-01,Pharmaceuticals,Manufacturing,127.8
2022-06-01,Mining Growth,Mining Growth,21.7
2022-06-01,Wood and Paper Products Growth,Manufacturing Growth,-4.2
2022-06-01,Chemicals Growth,Chemicals Growth,-6.9
2022-06-01,Engineering and Allied Industries Growth,Aggregate Growth,-3.9
2022-06-01,MIG Consumer Goods Growth,Consumer Goods Growth,1.7
2022-06-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,2.2
2022-06-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,0.9
2022-07-01,Mining,Mining,81.1
