Date,Short_Sector,Group,Value,Region
1992-04-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,2.3889111386791395,US
1992-04-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,-2.182766318021312,US
1992-05-01,Total Index,Total,63.1268,US
1992-05-01,Total Index Growth,Total Growth,0.32883078326571,US
1992-05-01,Total Index 3mo3my Growth,Total 3mo3my Growth,2.9919447640966546,US
1992-05-01,Total Index 3mo3m Growth,Total 3mo3m Growth,1.770716628646274,US
1992-05-01,Final Products,Products,71.9413,US
1992-05-01,Final Products Growth,Products Growth,0.5534954776903689,US
1992-05-01,Final Products 3mo3my Growth,Products 3mo3my Growth,2.673161737605412,US
1992-05-01,Final Products 3mo3m Growth,Products 3mo3m Growth,1.8619420916967,US
1992-05-01,Consumer Goods,Consumer Goods,82.2969,US
1992-05-01,Consumer Goods Growth,Consumer Goods Growth,0.6558163029426023,US
1992-05-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,4.214115063478552,US
1992-05-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,2.11667550767749,US
1992-05-01,Durable Consumer Goods,Consumer Goods,61.9726,US
1992-05-01,Durable Consumer Goods Growth,Consumer Goods Growth,3.133825377145749,US
1992-05-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,13.536512180760262,US
1992-05-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,5.7516003925050185,US
1992-05-01,Automotive Products,Consumer Goods,51.417,US
1992-05-01,Automotive Products Growth,Consumer Goods Growth,4.985574360953393,US
1992-05-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,25.354882860353342,US
1992-05-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,9.793959377941452,US
1992-05-01,Manufacturing Total,Manufacturing,54.0303,US
1992-05-01,Manufacturing Total Growth,Manufacturing Growth,0.04610650046106279,US
1992-05-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,3.3956914250106607,US
1992-05-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,1.656486211254049,US
1992-05-01,Durable Manufacturing,Manufacturing,34.7735,US
1992-05-01,Durable Manufacturing Growth,Manufacturing Growth,1.0813481970262997,US
1992-05-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,6.967087559511476,US
1992-05-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,3.1199924968520643,US
1992-05-01,Nondurable Manufacturing,Manufacturing,100.7913,US
1992-05-01,Nondurable Manufacturing Growth,Manufacturing Growth,-0.4859626691415597,US
1992-05-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,2.825565075706371,US
1992-05-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,1.0790481810816877,US
1992-05-01,Mining,Mining,84.128,US
1992-05-01,Mining Growth,Mining Growth,-0.22687569749748615,US
1992-05-01,Mining 3mo3my Growth,Mining 3mo3my Growth,-3.0939582438592073,US
1992-05-01,Mining 3mo3m Growth,Mining 3mo3m Growth,0.09619592805021338,US
1992-05-01,Electric and Gas Utilities,Utilities,73.9011,US
1992-05-01,Electric and Gas Utilities Growth,Utilities Growth,-1.4089373669240568,US
1992-05-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,2.1214758740742745,US
1992-05-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,0.9799098699333708,US
1992-05-01,Electric Power,Utilities,71.6274,US
1992-05-01,Electric Power Growth,Utilities Growth,-1.484186420746436,US
1992-05-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,1.768267361307729,US
1992-05-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,0.6646557550907817,US
1992-05-01,Natural Gas,Utilities,89.4543,US
1992-05-01,Natural Gas Growth,Utilities Growth,-1.0025431550616304,US
1992-05-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,4.461144421655905,US
1992-05-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,2.7713071122054567,US
1992-06-01,Total Index,Total,63.1624,US
1992-06-01,Total Index Growth,Total Growth,0.05639443152511969,US
1992-06-01,Total Index 3mo3my Growth,Total 3mo3my Growth,3.949506703102146,US
1992-06-01,Total Index 3mo3m Growth,Total 3mo3m Growth,1.8119174480660136,US
1992-06-01,Final Products,Products,71.7638,US
1992-06-01,Final Products Growth,Products Growth,-0.2467289303918485,US
1992-06-01,Final Products 3mo3my Growth,Products 3mo3my Growth,3.5207074695402074,US
1992-06-01,Final Products 3mo3m Growth,Products 3mo3m Growth,1.912446836364201,US
1992-06-01,Consumer Goods,Consumer Goods,81.8938,US
1992-06-01,Consumer Goods Growth,Consumer Goods Growth,-0.4898118884186342,US
1992-06-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,4.74021848186954,US
1992-06-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,2.157994881953051,US
1992-06-01,Durable Consumer Goods,Consumer Goods,61.1178,US
1992-06-01,Durable Consumer Goods Growth,Consumer Goods Growth,-1.3793192475384242,US
1992-06-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,15.553563565849426,US
1992-06-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,6.343764912692174,US
1992-06-01,Automotive Products,Consumer Goods,50.4691,US
1992-06-01,Automotive Products Growth,Consumer Goods Growth,-1.843553688468802,US
1992-06-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,27.526154199887753,US
1992-06-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,10.354791091526485,US
1992-06-01,Manufacturing Total,Manufacturing,54.2683,US
1992-06-01,Manufacturing Total Growth,Manufacturing Growth,0.44049357490150154,US
1992-06-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,4.491074055499289,US
1992-06-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,1.6865899807032123,US
1992-06-01,Durable Manufacturing,Manufacturing,34.8531,US
1992-06-01,Durable Manufacturing Growth,Manufacturing Growth,0.22890994579205515,US
1992-06-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,8.798705645127525,US
1992-06-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,2.9178225305405148,US
1992-06-01,Nondurable Manufacturing,Manufacturing,101.8968,US
1992-06-01,Nondurable Manufacturing Growth,Manufacturing Growth,1.0968208565620197,US
1992-06-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,3.9454044144676903,US
1992-06-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,1.0087194619454063,US
1992-06-01,Mining,Mining,83.2293,US
1992-06-01,Mining Growth,Mining Growth,-1.0682531380753146,US
1992-06-01,Mining 3mo3my Growth,Mining 3mo3my Growth,-3.3069634295755934,US
1992-06-01,Mining 3mo3m Growth,Mining 3mo3m Growth,0.43361666467138793,US
1992-06-01,Electric and Gas Utilities,Utilities,72.8229,US
1992-06-01,Electric and Gas Utilities Growth,Utilities Growth,-1.4589769299780286,US
1992-06-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,1.7589682408894802,US
1992-06-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,0.8552724665413569,US
1992-06-01,Electric Power,Utilities,70.441,US
1992-06-01,Electric Power Growth,Utilities Growth,-1.6563493858495426,US
1992-06-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,1.1297913365712953,US
1992-06-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,0.24672538102175068,US
1992-06-01,Natural Gas,Utilities,89.1246,US
1992-06-01,Natural Gas Growth,Utilities Growth,-0.36856808448559875,US
1992-06-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,5.797230868001235,US
1992-06-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,4.466426637279963,US
1992-07-01,Total Index,Total,63.7348,US
1992-07-01,Total Index Growth,Total Growth,0.9062353552113268,US
1992-07-01,Total Index 3mo3my Growth,Total 3mo3my Growth,4.760833658602204,US
1992-07-01,Total Index 3mo3m Growth,Total 3mo3m Growth,1.4655108890780255,US
1992-07-01,Final Products,Products,72.4956,US
1992-07-01,Final Products Growth,Products Growth,1.0197341835298523,US
1992-07-01,Final Products 3mo3my Growth,Products 3mo3my Growth,4.392939158717302,US
1992-07-01,Final Products 3mo3m Growth,Products 3mo3m Growth,1.509062072449607,US
1992-07-01,Consumer Goods,Consumer Goods,82.9831,US
1992-07-01,Consumer Goods Growth,Consumer Goods Growth,1.330137324193026,US
1992-07-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,5.58380534980476,US
1992-07-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,1.6968971341228656,US
1992-07-01,Durable Consumer Goods,Consumer Goods,62.7429,US
1992-07-01,Durable Consumer Goods Growth,Consumer Goods Growth,2.6589635098121844,US
1992-07-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,17.1294805185801,US
1992-07-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,5.053062641221029,US
1992-07-01,Automotive Products,Consumer Goods,53.5952,US
1992-07-01,Automotive Products Growth,Consumer Goods Growth,6.194087075061772,US
1992-07-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,30.7448898247219,US
1992-07-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,8.637397419638848,US
1992-07-01,Manufacturing Total,Manufacturing,54.6825,US
1992-07-01,Manufacturing Total Growth,Manufacturing Growth,0.7632448409107928,US
1992-07-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,5.22648915976911,US
1992-07-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,1.411273512410327,US
1992-07-01,Durable Manufacturing,Manufacturing,35.245,US
1992-07-01,Durable Manufacturing Growth,Manufacturing Growth,1.1244336945637643,US
1992-07-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,9.9602295425401,US
1992-07-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,2.4820265860920676,US
1992-07-01,Nondurable Manufacturing,Manufacturing,101.9308,US
1992-07-01,Nondurable Manufacturing Growth,Manufacturing Growth,0.03336709298036311,US
1992-07-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,4.530674040323168,US
1992-07-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,0.8454468920772396,US
1992-07-01,Mining,Mining,84.3357,US
1992-07-01,Mining Growth,Mining Growth,1.329339547491104,US
1992-07-01,Mining 3mo3my Growth,Mining 3mo3my Growth,-3.1281957134285276,US
1992-07-01,Mining 3mo3m Growth,Mining 3mo3m Growth,0.3697073645180682,US
1992-07-01,Electric and Gas Utilities,Utilities,73.2703,US
1992-07-01,Electric and Gas Utilities Growth,Utilities Growth,0.614367183949005,US
1992-07-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,1.441334264773353,US
1992-07-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,-0.7770262194481292,US
1992-07-01,Electric Power,Utilities,70.885,US
1992-07-01,Electric Power Growth,Utilities Growth,0.6303147314774105,US
1992-07-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,0.3404783848527382,US
1992-07-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,-1.310082523752154,US
1992-07-01,Natural Gas,Utilities,89.5725,US
1992-07-01,Natural Gas Growth,Utilities Growth,0.5025548501760513,US
1992-07-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,8.70190376313773,US
1992-07-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,2.329701026344577,US
1992-08-01,Total Index,Total,63.3802,US
1992-08-01,Total Index Growth,Total Growth,-0.5563679496915275,US
1992-08-01,Total Index 3mo3my Growth,Total 3mo3my Growth,4.658200611192886,US
1992-08-01,Total Index 3mo3m Growth,Total 3mo3m Growth,0.9498798325614066,US
1992-08-01,Final Products,Products,72.4037,US
1992-08-01,Final Products Growth,Products Growth,-0.12676631409354044,US
1992-08-01,Final Products 3mo3my Growth,Products 3mo3my Growth,4.363644245775622,US
1992-08-01,Final Products 3mo3m Growth,Products 3mo3m Growth,1.007449344318756,US
1992-08-01,Consumer Goods,Consumer Goods,82.9903,US
1992-08-01,Consumer Goods Growth,Consumer Goods Growth,0.00867646544899791,US
1992-08-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,5.255621559577506,US
1992-08-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,1.145639205467086,US
1992-08-01,Durable Consumer Goods,Consumer Goods,62.1863,US
1992-08-01,Durable Consumer Goods Growth,Consumer Goods Growth,-0.8871123266536829,US
1992-08-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,15.564320765264927,US
1992-08-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,2.7570597254318097,US
1992-08-01,Automotive Products,Consumer Goods,52.212,US
1992-08-01,Automotive Products Growth,Consumer Goods Growth,-2.5808281338627226,US
1992-08-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,27.358423678079056,US
1992-08-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,5.326075088728577,US
1992-08-01,Manufacturing Total,Manufacturing,54.0813,US
1992-08-01,Manufacturing Total Growth,Manufacturing Growth,-1.099437662872027,US
1992-08-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,5.029605430572026,US
1992-08-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,0.877086599849286,US
1992-08-01,Durable Manufacturing,Manufacturing,35.0678,US
1992-08-01,Durable Manufacturing Growth,Manufacturing Growth,-0.5027663498368584,US
1992-08-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,10.220155448234223,US
1992-08-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,1.755463872837959,US
1992-08-01,Nondurable Manufacturing,Manufacturing,100.4963,US
1992-08-01,Nondurable Manufacturing Growth,Manufacturing Growth,-1.407327324027674,US
1992-08-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,4.291195985224228,US
1992-08-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,0.38147241425032785,US
1992-08-01,Mining,Mining,82.9419,US
1992-08-01,Mining Growth,Mining Growth,-1.6526808931448975,US
1992-08-01,Mining 3mo3my Growth,Mining 3mo3my Growth,-2.820607515464868,US
1992-08-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-0.5182439749670142,US
1992-08-01,Electric and Gas Utilities,Utilities,73.0438,US
1992-08-01,Electric and Gas Utilities Growth,Utilities Growth,-0.309129347088799,US
1992-08-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,-0.811075418381213,US
1992-08-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,-1.335905100356105,US
1992-08-01,Electric Power,Utilities,70.6695,US
1992-08-01,Electric Power Growth,Utilities Growth,-0.30401354306272,US
1992-08-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,-2.084128146884312,US
1992-08-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,-1.6969689100790997,US
1992-08-01,Natural Gas,Utilities,89.2527,US
1992-08-01,Natural Gas Growth,Utilities Growth,-0.3570292221384941,US
1992-08-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,7.75108696176694,US
1992-08-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,0.6866008373584087,US
1992-09-01,Total Index,Total,63.5834,US
1992-09-01,Total Index Growth,Total Growth,0.3206048576684717,US
1992-09-01,Total Index 3mo3my Growth,Total 3mo3my Growth,4.171198361215422,US
1992-09-01,Total Index 3mo3m Growth,Total 3mo3m Growth,0.7871185899621214,US
1992-09-01,Final Products,Products,72.3726,US
1992-09-01,Final Products Growth,Products Growth,-0.04295360596211495,US
1992-09-01,Final Products 3mo3my Growth,Products 3mo3my Growth,3.9239845772740978,US
1992-09-01,Final Products 3mo3m Growth,Products 3mo3m Growth,0.939138789056826,US
1992-09-01,Consumer Goods,Consumer Goods,82.6428,US
1992-09-01,Consumer Goods Growth,Consumer Goods Growth,-0.4187236339668776,US
1992-09-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,4.54242123140931,US
1992-09-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,1.0834660831367635,US
1992-09-01,Durable Consumer Goods,Consumer Goods,61.9767,US
1992-09-01,Durable Consumer Goods Growth,Consumer Goods Growth,-0.33705173004343614,US
1992-09-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,13.629794992543465,US
1992-09-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,2.0340659646609582,US
1992-09-01,Automotive Products,Consumer Goods,51.4883,US
1992-09-01,Automotive Products Growth,Consumer Goods Growth,-1.3860798283919396,US
1992-09-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,22.918030942158897,US
1992-09-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,4.264908054678007,US
1992-09-01,Manufacturing Total,Manufacturing,54.506,US
1992-09-01,Manufacturing Total Growth,Manufacturing Growth,0.7852991699533796,US
1992-09-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,4.482775391514937,US
1992-09-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,0.5950561908517393,US
1992-09-01,Durable Manufacturing,Manufacturing,35.0475,US
1992-09-01,Durable Manufacturing Growth,Manufacturing Growth,-0.0578878629397872,US
1992-09-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,9.336995877043975,US
1992-09-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,1.2806155259973195,US
1992-09-01,Nondurable Manufacturing,Manufacturing,101.8134,US
1992-09-01,Nondurable Manufacturing Growth,Manufacturing Growth,1.310595514461732,US
1992-09-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,3.755008445597441,US
1992-09-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,0.08846221160134782,US
1992-09-01,Mining,Mining,83.4876,US
1992-09-01,Mining Growth,Mining Growth,0.657930430819631,US
1992-09-01,Mining 3mo3my Growth,Mining 3mo3my Growth,-2.35783266607118,US
1992-09-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-0.3621314019658484,US
1992-09-01,Electric and Gas Utilities,Utilities,74.1392,US
1992-09-01,Electric and Gas Utilities Growth,Utilities Growth,1.4996481563116948,US
1992-09-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,-1.7118687216581496,US
1992-09-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,-0.5539035335427434,US
1992-09-01,Electric Power,Utilities,71.9717,US
1992-09-01,Electric Power Growth,Utilities Growth,1.84266196874181,US
1992-09-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,-3.066402942788038,US
1992-09-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,-0.5813994093350594,US
1992-09-01,Natural Gas,Utilities,88.8974,US
1992-09-01,Natural Gas Growth,Utilities Growth,-0.3980831952422714,US
1992-09-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,7.738097393940047,US
1992-09-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,-0.45233288874693134,US
1992-10-01,Total Index,Total,64.0178,US
1992-10-01,Total Index Growth,Total Growth,0.683197186687079,US
1992-10-01,Total Index 3mo3my Growth,Total 3mo3my Growth,3.608307265982469,US
1992-10-01,Total Index 3mo3m Growth,Total 3mo3m Growth,0.5038310950195912,US
1992-10-01,Final Products,Products,72.9435,US
1992-10-01,Final Products Growth,Products Growth,0.788834448396214,US
1992-10-01,Final Products 3mo3my Growth,Products 3mo3my Growth,3.489518420599813,US
1992-10-01,Final Products 3mo3m Growth,Products 3mo3m Growth,0.702634172784844,US
1992-10-01,Consumer Goods,Consumer Goods,83.7495,US
1992-10-01,Consumer Goods Growth,Consumer Goods Growth,1.339136621702086,US
1992-10-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,3.930549211673018,US
