Date,Short_Sector,Group,Value
1968-07-01,Manufacturing Total Growth,Manufacturing Growth,0.09982208181886776
1968-07-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,8.335615115373262
1968-07-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,2.4757912151675443
1968-07-01,Durable Manufacturing,Manufacturing,20.6245
1968-07-01,Durable Manufacturing Growth,Manufacturing Growth,-0.11526372631159854
1968-07-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,7.245625652208609
1968-07-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,2.3196545490929754
1968-07-01,Nondurable Manufacturing,Manufacturing,57.4238
1968-07-01,Nondurable Manufacturing Growth,Manufacturing Growth,1.1101661639665306
1968-07-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,11.93179509961566
1968-07-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,4.174187835708398
1968-07-01,Mining,Mining,82.9135
1968-07-01,Mining Growth,Mining Growth,1.7351047983175327
1968-07-01,Mining 3mo3my Growth,Mining 3mo3my Growth,5.102613417131541
1968-07-01,Mining 3mo3m Growth,Mining 3mo3m Growth,1.4218934531133431
1968-07-01,Electric and Gas Utilities,Utilities,35.5904
1968-07-01,Electric and Gas Utilities Growth,Utilities Growth,-1.0363400263047273
1968-07-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,9.452956417968995
1968-07-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,2.1949623377317096
1968-08-01,Total Index,Total,37.1399
1968-08-01,Total Index Growth,Total Growth,0.27891329117681884
1968-08-01,Total Index 3mo3my Growth,Total 3mo3my Growth,6.933839732679581
1968-08-01,Total Index 3mo3m Growth,Total 3mo3m Growth,1.1541786704218016
1968-08-01,Final Products,Products,39.5201
1968-08-01,Final Products Growth,Products Growth,0.9419866007003508
1968-08-01,Final Products 3mo3my Growth,Products 3mo3my Growth,5.57589905487017
1968-08-01,Final Products 3mo3m Growth,Products 3mo3m Growth,0.9242803713207959
1968-08-01,Consumer Goods,Consumer Goods,50.6231
1968-08-01,Consumer Goods Growth,Consumer Goods Growth,1.1945907587130655
1968-08-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,6.843863189339028
1968-08-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,1.1563656122438815
1968-08-01,Durable Consumer Goods,Consumer Goods,35.5076
1968-08-01,Durable Consumer Goods Growth,Consumer Goods Growth,1.2945814719088844
1968-08-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,12.885276162542848
1968-08-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,1.7070093296409183
1968-08-01,Automotive Products,Consumer Goods,32.6086
1968-08-01,Automotive Products Growth,Consumer Goods Growth,0.828056201454519
1968-08-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,19.616546141961845
1968-08-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,0.5455518800342896
1968-08-01,Manufacturing Total,Manufacturing,33.8393
1968-08-01,Manufacturing Total Growth,Manufacturing Growth,-0.7487989300358322
1968-08-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,8.979543863960536
1968-08-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,1.4864587873107071
1968-08-01,Durable Manufacturing,Manufacturing,20.2005
1968-08-01,Durable Manufacturing Growth,Manufacturing Growth,-2.0558074135130555
1968-08-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,7.732790755140573
1968-08-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,0.8524503024426755
1968-08-01,Nondurable Manufacturing,Manufacturing,58.0188
1968-08-01,Nondurable Manufacturing Growth,Manufacturing Growth,1.036155740302802
1968-08-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,12.944832506642822
1968-08-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,3.462446214646442
1968-08-01,Mining,Mining,82.6273
1968-08-01,Mining Growth,Mining Growth,-0.3451790118617515
1968-08-01,Mining 3mo3my Growth,Mining 3mo3my Growth,6.088579425943741
1968-08-01,Mining 3mo3m Growth,Mining 3mo3m Growth,1.0658461619023951
1968-08-01,Electric and Gas Utilities,Utilities,35.8756
1968-08-01,Electric and Gas Utilities Growth,Utilities Growth,0.8013396871066281
1968-08-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,8.964740081975275
1968-08-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,1.4937457486206673
1968-09-01,Total Index,Total,37.2806
1968-09-01,Total Index Growth,Total Growth,0.3788378536291326
1968-09-01,Total Index 3mo3my Growth,Total 3mo3my Growth,7.096042070833586
1968-09-01,Total Index 3mo3m Growth,Total 3mo3m Growth,0.7760482030546356
1968-09-01,Final Products,Products,39.6597
1968-09-01,Final Products Growth,Products Growth,0.35323797257598155
1968-09-01,Final Products 3mo3my Growth,Products 3mo3my Growth,5.801456690026874
1968-09-01,Final Products 3mo3m Growth,Products 3mo3m Growth,0.9340126462753506
1968-09-01,Consumer Goods,Consumer Goods,50.8244
1968-09-01,Consumer Goods Growth,Consumer Goods Growth,0.3976445535733619
1968-09-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,7.310075130442151
1968-09-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,1.2799656589686847
1968-09-01,Durable Consumer Goods,Consumer Goods,35.8733
1968-09-01,Durable Consumer Goods Growth,Consumer Goods Growth,1.029920355078917
1968-09-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,14.084768217599319
1968-09-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,1.4120646729431474
1968-09-01,Automotive Products,Consumer Goods,32.8502
1968-09-01,Automotive Products Growth,Consumer Goods Growth,0.7409088399992658
1968-09-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,20.84303809042507
1968-09-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,0.2864019081155078
1968-09-01,Manufacturing Total,Manufacturing,33.9779
1968-09-01,Manufacturing Total Growth,Manufacturing Growth,0.40958294054544986
1968-09-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,9.021646688810803
1968-09-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,0.5054275522611951
1968-09-01,Durable Manufacturing,Manufacturing,20.2568
1968-09-01,Durable Manufacturing Growth,Manufacturing Growth,0.27870597262442676
1968-09-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,7.656461224194855
1968-09-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-0.6628784798680676
1968-09-01,Nondurable Manufacturing,Manufacturing,58.5102
1968-09-01,Nondurable Manufacturing Growth,Manufacturing Growth,0.8469668452294687
1968-09-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,13.779715028753504
1968-09-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,2.983361306230692
1968-09-01,Mining,Mining,82.371
1968-09-01,Mining Growth,Mining Growth,-0.31018803712575815
1968-09-01,Mining 3mo3my Growth,Mining 3mo3my Growth,6.6920580817861675
1968-09-01,Mining 3mo3m Growth,Mining 3mo3m Growth,1.21307011294578
1968-09-01,Electric and Gas Utilities,Utilities,36.4277
1968-09-01,Electric and Gas Utilities Growth,Utilities Growth,1.5389289656479788
1968-09-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,8.673212956537245
1968-09-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,1.1395976677478048
1968-10-01,Total Index,Total,37.3546
1968-10-01,Total Index Growth,Total Growth,0.19849465942072264
1968-10-01,Total Index 3mo3my Growth,Total 3mo3my Growth,7.802990993840941
1968-10-01,Total Index 3mo3m Growth,Total 3mo3m Growth,0.618790379132883
1968-10-01,Final Products,Products,39.7569
1968-10-01,Final Products Growth,Products Growth,0.2450850611578126
1968-10-01,Final Products 3mo3my Growth,Products 3mo3my Growth,6.683942517879071
1968-10-01,Final Products 3mo3m Growth,Products 3mo3m Growth,1.1580683324955876
1968-10-01,Consumer Goods,Consumer Goods,51.1457
1968-10-01,Consumer Goods Growth,Consumer Goods Growth,0.6321766710477572
1968-10-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,8.756965103566028
1968-10-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,1.7217472921877253
1968-10-01,Durable Consumer Goods,Consumer Goods,36.3482
1968-10-01,Durable Consumer Goods Growth,Consumer Goods Growth,1.3238257980169088
1968-10-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,15.924373591016927
1968-10-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,2.1826270061084063
1968-10-01,Automotive Products,Consumer Goods,33.6782
1968-10-01,Automotive Products Growth,Consumer Goods Growth,2.520532599497094
1968-10-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,23.67374791199113
1968-10-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,1.5544009604628872
1968-10-01,Manufacturing Total,Manufacturing,34.0176
1968-10-01,Manufacturing Total Growth,Manufacturing Growth,0.11684065230637142
1968-10-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,9.4308317554745
1968-10-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-0.23903102309196234
1968-10-01,Durable Manufacturing,Manufacturing,20.5335
1968-10-01,Durable Manufacturing Growth,Manufacturing Growth,1.3659610599897398
1968-10-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,8.315056110334652
1968-10-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-1.4186540808327264
1968-10-01,Nondurable Manufacturing,Manufacturing,58.2663
1968-10-01,Nondurable Manufacturing Growth,Manufacturing Growth,-0.41685039531568213
1968-10-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,14.955085419580904
1968-10-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,2.323292931717247
1968-10-01,Mining,Mining,80.2721
1968-10-01,Mining Growth,Mining Growth,-2.548105522574695
1968-10-01,Mining 3mo3my Growth,Mining 3mo3my Growth,4.876736789623437
1968-10-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-0.41729903019996906
1968-10-01,Electric and Gas Utilities,Utilities,36.3951
1968-10-01,Electric and Gas Utilities Growth,Utilities Growth,-0.0894923368755185
1968-10-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,10.016173728925049
1968-10-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,1.4665729463918087
1968-11-01,Total Index,Total,37.8378
1968-11-01,Total Index Growth,Total Growth,1.2935488534210116
1968-11-01,Total Index 3mo3my Growth,Total 3mo3my Growth,7.874731687105441
1968-11-01,Total Index 3mo3m Growth,Total 3mo3m Growth,1.081244793066194
1968-11-01,Final Products,Products,40.1916
1968-11-01,Final Products Growth,Products Growth,1.093395108773576
1968-11-01,Final Products 3mo3my Growth,Products 3mo3my Growth,6.924495562848243
1968-11-01,Final Products 3mo3m Growth,Products 3mo3m Growth,1.4062798061882376
1968-11-01,Consumer Goods,Consumer Goods,51.8121
1968-11-01,Consumer Goods Growth,Consumer Goods Growth,1.3029443335412338
1968-11-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,9.195030127967518
1968-11-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,1.9814409430594981
1968-11-01,Durable Consumer Goods,Consumer Goods,37.1927
1968-11-01,Durable Consumer Goods Growth,Consumer Goods Growth,2.323361266857793
1968-11-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,17.197019683116398
1968-11-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,3.2999776243899603
1968-11-01,Automotive Products,Consumer Goods,34.1952
1968-11-01,Automotive Products Growth,Consumer Goods Growth,1.535117672559716
1968-11-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,24.19510956078279
1968-11-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,3.331055863663712
1968-11-01,Manufacturing Total,Manufacturing,34.5611
1968-11-01,Manufacturing Total Growth,Manufacturing Growth,1.5977023658341638
1968-11-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,9.21383875515951
1968-11-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,0.5511081479883773
1968-11-01,Durable Manufacturing,Manufacturing,20.8718
1968-11-01,Durable Manufacturing Growth,Manufacturing Growth,1.647551562081473
1968-11-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,8.402584274601143
1968-11-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,0.30712520720377334
1968-11-01,Nondurable Manufacturing,Manufacturing,58.7093
1968-11-01,Nondurable Manufacturing Growth,Manufacturing Growth,0.7603022673483562
1968-11-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,15.135395090701875
1968-11-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,1.8868888541819562
1968-11-01,Mining,Mining,82.4789
1968-11-01,Mining Growth,Mining Growth,2.749149455414779
1968-11-01,Mining 3mo3my Growth,Mining 3mo3my Growth,3.245823047234797
1968-11-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-0.7764728169747159
1968-11-01,Electric and Gas Utilities,Utilities,36.6196
1968-11-01,Electric and Gas Utilities Growth,Utilities Growth,0.6168412780841459
1968-11-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,11.44972092355414
1968-11-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,1.874073225969508
1968-12-01,Total Index,Total,37.9573
1968-12-01,Total Index Growth,Total Growth,0.31582174439315214
1968-12-01,Total Index 3mo3my Growth,Total 3mo3my Growth,7.979738118618629
1968-12-01,Total Index 3mo3m Growth,Total 3mo3m Growth,1.5186111965949323
1968-12-01,Final Products,Products,40.263
1968-12-01,Final Products Growth,Products Growth,0.17764906099781985
1968-12-01,Final Products 3mo3my Growth,Products 3mo3my Growth,7.093222770010343
1968-12-01,Final Products 3mo3m Growth,Products 3mo3m Growth,1.5891004140078158
1968-12-01,Consumer Goods,Consumer Goods,51.524
1968-12-01,Consumer Goods Growth,Consumer Goods Growth,-0.5560477185831081
1968-12-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,9.3198935403084
1968-12-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,1.9863606055204652
1968-12-01,Durable Consumer Goods,Consumer Goods,37.5209
1968-12-01,Durable Consumer Goods Growth,Consumer Goods Growth,0.8824312297843306
1968-12-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,18.11780321037839
1968-12-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,4.347360400320599
1968-12-01,Automotive Products,Consumer Goods,33.9552
1968-12-01,Automotive Products Growth,Consumer Goods Growth,-0.701852891633914
1968-12-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,25.61119574670181
1968-12-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,4.119648751119653
1968-12-01,Manufacturing Total,Manufacturing,34.7417
1968-12-01,Manufacturing Total Growth,Manufacturing Growth,0.5225528122658085
1968-12-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,9.210677913251208
1968-12-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,1.382175567500532
1968-12-01,Durable Manufacturing,Manufacturing,20.9391
1968-12-01,Durable Manufacturing Growth,Manufacturing Growth,0.3224446382199986
1968-12-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,8.900797920655123
1968-12-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,2.067064166412913
1968-12-01,Nondurable Manufacturing,Manufacturing,58.6246
1968-12-01,Nondurable Manufacturing Growth,Manufacturing Growth,-0.1442701582202499
1968-12-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,14.42443467160681
1968-12-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,0.9470385069973108
1968-12-01,Mining,Mining,82.7618
1968-12-01,Mining Growth,Mining Growth,0.3429968149429641
1968-12-01,Mining 3mo3my Growth,Mining 3mo3my Growth,2.6178947082438953
1968-12-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-0.9676828614047395
1968-12-01,Electric and Gas Utilities,Utilities,37.8998
1968-12-01,Electric and Gas Utilities Growth,Utilities Growth,3.495942063812829
1968-12-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,12.98805681873747
1968-12-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,2.7997927589840543
1969-01-01,Total Index,Total,38.1869
1969-01-01,Total Index Growth,Total Growth,0.6048902319185201
1969-01-01,Total Index 3mo3my Growth,Total 3mo3my Growth,7.857934345780904
1969-01-01,Total Index 3mo3m Growth,Total 3mo3m Growth,1.9744111166082545
1969-01-01,Final Products,Products,40.5314
1969-01-01,Final Products Growth,Products Growth,0.6666169932692645
1969-01-01,Final Products 3mo3my Growth,Products 3mo3my Growth,7.103463294671286
1969-01-01,Final Products 3mo3m Growth,Products 3mo3m Growth,1.7230173697437179
1969-01-01,Consumer Goods,Consumer Goods,51.7985
1969-01-01,Consumer Goods Growth,Consumer Goods Growth,0.5327614315658646
1969-01-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,8.87181045511738
1969-01-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,1.6654739529677665
1969-01-01,Durable Consumer Goods,Consumer Goods,37.4273
1969-01-01,Durable Consumer Goods Growth,Consumer Goods Growth,-0.24946096708766685
1969-01-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,18.215896716356838
1969-01-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,4.095272308039344
1969-01-01,Automotive Products,Consumer Goods,33.3272
1969-01-01,Automotive Products Growth,Consumer Goods Growth,-1.84949580623881
1969-01-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,25.64364796164731
1969-01-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,2.3609752161150466
1969-01-01,Manufacturing Total,Manufacturing,34.9124
1969-01-01,Manufacturing Total Growth,Manufacturing Growth,0.49134037770171
1969-01-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,8.874369780381674
1969-01-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,2.337511341898857
1969-01-01,Durable Manufacturing,Manufacturing,21.0113
1969-01-01,Durable Manufacturing Growth,Manufacturing Growth,0.3448094712762195
1969-01-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,8.446330268102686
1969-01-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,3.002747955429319
1969-01-01,Nondurable Manufacturing,Manufacturing,59.6756
1969-01-01,Nondurable Manufacturing Growth,Manufacturing Growth,1.7927627651190825
1969-01-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,13.688519167690561
1969-01-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,1.266738865404271
